Symbol,marketCap,trailingPE,forwardPE,pegRatio,priceToBook,trailingEps,forwardEps,bookValue,payoutRatio,beta,fiveYearAvgDividendYield,52WeekChange,averageVolume,enterpriseToRevenue,profitMargins
CDW,-0.24102936292137334,-0.17929419643992844,-0.0912951373708233,-0.048360971859019254,0.14055084657204808,0.0010057513091347248,0.003526660762731638,-0.04588761036211923,-0.10830540695709442,-0.015404199086896877,-0.4878077629836963,-0.6545368293895341,-0.2632237615110839,-0.7103934266707246,-0.6240519210953543
CE,-0.2887779537825677,-0.7160559717834016,-0.36802482718290513,-0.1593949745619568,-0.20679687275462547,0.39259358673315475,0.05984522898057872,-0.043251424497602754,-0.1383140806708885,0.5867030344600576,0.1874119940465407,-0.5382838769065318,-0.2615563085681205,-0.5210983937600543,0.3439452831386591
COR,-0.18677955787122064,-0.21568412757833755,-0.2120968981223674,-0.1069467521796647,1.2523431955228306,0.044195586098548734,0.14450712891590445,-0.046506904988913016,-0.12560751631876177,-1.3775859631950262,-0.33635660252831606,-0.24682997433718196,-0.22493360010361566,-1.0051841140952276,-0.9709936040588816
CNC,-0.23252397649930248,-0.6068045525546071,-0.4376602696665733,-0.15772109512422408,-0.2325969816050357,-0.1162238002621318,-0.1275152365284682,-0.04397786463351289,-0.1718805881677566,-1.2791425752006573,-1.1756484500518818,-1.2753486074231752,-0.05492332230376485,-0.9984164683339629,-0.8733414838109577
CNP,-0.272505906954743,-0.4115551932069495,-0.17292481199895346,-0.062309967173458644,-0.21169619649761284,-0.26800521966492946,-0.33438474854435096,-0.04589563023555608,-0.06859739335669841,-0.27868302744393025,0.7932166358680617,-0.6571763366551636,0.09110636810010804,-0.15962649074661903,-0.10169532687483697
CF,-0.2866792267980928,-0.5113530757858858,-0.2500858796650149,-0.26987101745231684,-0.18407231884345876,-0.10306118394535801,-0.18788285213452652,-0.045139463102106675,-0.10417577777817469,-0.21229097507563507,0.33255268948294675,-0.80442807500707,-0.21974515751507184,-0.3909207370580793,0.3165039905421904
CRL,-0.30307578258226947,-0.2812791548681517,-0.1359221973215994,0.03365912058988439,-0.18638756540667276,0.009643718267017482,-0.013405719224333536,-0.04290159761828723,-0.1718805881677566,0.744670331474278,-1.1756484500518818,-0.7648252864663505,-0.2714353677508812,-0.41600083605570753,-0.2103389185442346
SCHW,0.08008057424574308,-0.1605603765126037,-0.14058579528962234,-0.11196839049286289,-0.15548709087946017,-0.22934003423440646,-0.2570847529512275,-0.04574154173392268,-0.08916084788212944,-0.17337149610111705,-0.3048042774334453,0.2200882534886463,0.19518120449012796,0.5669001865656271,1.0341648252585554
CHTR,-0.1910790772909763,-0.6458526059250008,-0.4178920011343125,-0.11029451105513016,-0.16249156727893815,0.9536501072356374,0.8950532766034226,-0.04193397315521946,-0.1718805881677566,0.01893651765532465,-1.1756484500518818,-1.66853343545272,-0.24305293489010107,-0.5037811825474063,-0.38380976002599815
CVX,0.5420272952350803,-0.5117230852543726,-0.3002874174860678,1.7638924993929466,-0.21569867768834117,0.08080411272957577,0.02855713552621923,-0.04210303208726832,-0.04019822626521663,0.09219671337206443,1.6261980183726534,-1.0351150275172765,0.11907965411709462,-0.7378621065252697,-0.30260746095306923
CMG,-0.07336546317434295,0.6893350061092252,0.6576360591142912,-0.06063608773572593,0.39765491746072756,-0.29268512525888035,-0.3502128428800858,-0.046613248510685684,-0.1718805881677566,0.4951277898141328,-1.1756484500518818,0.7309822191165061,0.5386319337378757,0.5302752800929001,-0.03103579296487664
CB,0.05030646854446306,-0.5763220434180222,-0.30808039111623337,0.1385555653544686,-0.20849107972539369,0.6381586473929656,0.4618052060648208,-0.038681593681638114,-0.14062243986152484,-0.8350026386679226,-0.058696141693452296,0.1830073262914673,-0.22417104250863307,-0.5228898294027421,0.33497272817875806
CHD,-0.25382976693723364,-0.03967448910750837,0.13172598580417527,-0.011535624228899246,-0.08970282099576798,-0.2013694745612622,-0.2607657051223286,-0.045817516668281134,-0.09915668485908463,-1.1417797082317702,-0.44363450785087716,-0.5662754966232073,-0.22972589500095425,-0.1283758912019553,-0.019670536743158298
CI,-0.04849351782887052,-0.22693366632731743,-0.38693623280478234,-0.14488801943493984,-0.2026436923630396,0.18651637502366522,0.7757904262597463,-0.03885156153267649,-0.08395116285103965,-1.2196186661808062,-0.5193600880785673,-0.7944782436719706,-0.23764439706047408,-0.9303419139118291,-0.8915110590178837
CINF,-0.26516843593677053,-0.639973591083949,-0.10935174702191436,-0.054498529797372575,-0.2162838564971508,0.22600422397398662,-0.13450904565356028,-0.042384529644901865,-0.12340504516439313,-0.8441601631325151,0.43983059480550774,0.17085015264547904,-0.2821822836002753,-0.6250016610359427,0.4908720949971356
CTAS,-0.061958282421034155,0.5486025977286727,0.6366730703829638,0.01636236639997954,0.37231503759502216,-0.17175358784852118,-0.22579665949686803,-0.046224819307227445,-0.09682715229671618,0.6233331323184275,-0.5572228781924123,0.9055377940844329,-0.22959127363990336,0.7768962535695776,0.2358998667847157
CSCO,0.3883035095902201,-0.30945875527098204,-0.2557626564894455,0.01636236639997954,-0.11743505973007719,-0.23016269775420486,-0.25487618164856685,-0.04615146419819169,-0.04015587105070955,-0.49617423347800155,0.7616643107731906,-0.7497479855655202,0.7655027011625728,-0.15405313541381285,0.41430565461897784
C,0.03936579770994137,-0.4379699677496627,-0.4292707947357211,-0.14265618018462956,-0.2496922134711924,-0.19026351704398434,-0.13303666478511983,-0.04130954580942609,-0.042167743739796266,0.9049270096046458,1.1907759320634348,0.6739703058549001,0.4671046011543763,-1.8849780630596462,-0.1582228941852738
CFG,-0.2767666030473613,-0.4796693653098007,-0.37198544734915495,0.7110223330590612,-0.24382653049904024,-0.22975136599430568,-0.25487618164856685,-0.04401753627411386,-0.032362522170208775,0.6553844679445011,1.7208549936572657,1.0925022016722268,-0.0014462331203914556,-0.373006380631202,0.34312279207990937
CLX,-0.27178498480700675,1.040774705333286,-0.024395493226963428,-0.02660053916849379,1.5650499230464332,-0.2420913187912811,-0.13561333130489064,-0.0466167772549979,0.2799013073721091,-1.4760293511893952,0.6228340803557589,-0.06278411635073225,-0.24338171254391974,-0.39569789877191325,-0.72469491792055
CME,-0.07335882199667848,-0.23282893744853972,-0.03940028111854858,0.16031599804499405,-0.17889071178526156,0.038025609700061004,-0.01782286182965485,-0.042646351779703655,0.055778689807847205,-1.0937027047926597,0.8500108210388292,-0.7710508602854091,-0.20324311912389198,1.8541462200391325,3.247487965266451
CMS,-0.2672179742382571,-0.32180914727068194,-0.10214089345073019,-0.04557117279613138,-0.18552110838668084,-0.20054681104146385,-0.26591903816187024,-0.045365570067203015,-0.041638303558457664,-1.450846158911766,0.6480759404316556,-0.04083231200714224,-0.1936812036501678,-0.04218793194820121,-0.04060667278406077
KO,0.6237724748688881,-0.14545831978739668,-0.014197504372121448,0.0258476832137983,0.08136606558634663,-0.2334533518333983,-0.28616427510292636,-0.04643718555583531,-0.00917303163877389,-0.9861017923336984,0.7301119856783198,-0.2557586181789946,0.5028579690307193,0.3604869908470518,0.6935788297936452
CTSH,-0.21289283907109793,-0.44086669911092685,-0.2299059699228123,-0.05282465035963986,-0.18503505456696276,-0.15406632217285643,-0.21475380298356464,-0.04526286222138839,-0.11495517987022888,0.023515279887620883,-0.260631022300626,-0.44253458230221104,-0.12278691199065764,-0.6504798568430571,-0.16794324306140707
CL,-0.07519895320402124,-0.12517309967147905,0.0662342186443322,-0.024926659730761077,19.593009875407702,-0.19355417112317777,-0.25524427686567697,-0.04674990715404966,-0.05210003307066577,-1.4691612078409508,0.28837943435012736,0.061092689441382644,-0.06400391299055713,-0.14589215081934645,0.04246499892157753
CMCSA,0.167580951194104,-0.6263259754796751,-0.41171709186693173,-0.12591738580730227,-0.21094741210709997,-0.17998022304650482,-0.23573523035884103,-0.045611673250068575,-0.10430284342169596,-0.06119182140985925,0.31362129442602404,-1.1187406045730053,0.737166626010338,-0.6295797743450335,-0.08823638227711396
CAG,-0.29021279924802135,-0.1261803277696249,-0.3599043309620429,0.21555401949017405,-0.21911664712128115,-0.29268512525888035,-0.2990476077017803,-0.045783886665669266,0.11878207138714224,-1.666047983829689,1.0456352366270287,-0.6879482630601096,-0.024921100059511616,-0.6546598733426617,-0.71041349721846
COP,0.05532507263196881,-0.6011898538079176,-0.31278774415770333,-0.05673036904768288,-0.19402886424832583,0.03473495562086756,-0.0910738100345671,-0.04446766503721296,-0.09523883387046106,0.4218675940973935,0.4903143149573012,-1.275412998653454,0.07797051666067233,-0.5772300438976031,0.35568439893253634
ED,-0.21748374344209695,-0.35482532166038827,-0.12883751440132668,-0.005956026103123509,-0.21653440810472932,-0.12280510842051867,-0.19119570908851752,-0.04342641813599488,-0.03700040756993141,-1.5813408825322086,1.1402922119116414,-0.36592353705766045,-0.21124970676533397,-0.20660191426598612,-0.11979013016733131
STZ,-0.19615633636461363,1.1757039247762249,-0.22021525462406902,-0.11029451105513016,-0.10151622214236565,-0.20548279216025397,0.16033522325163926,-0.044439328151069414,0.08523674149752766,-0.37254765320600314,-0.27325195233857436,-0.8815055506372678,-0.2472285120002622,0.050170527852588506,-0.594666558723659
CEG,-0.06108886564069722,0.08090894882736742,0.20809099060702171,-0.07849080173820834,-0.04151299671855099,-0.025730813084312038,-0.06751571613951993,-0.044807707670935525,-0.13613278712377339,-0.6198008137499996,-1.1756484500518818,2.8808916539491647,-0.10335852098873313,-0.23924585264385156,-0.2605856450424006
COO,-0.26723916431995537,0.7102608338759223,0.08220543180087056,-0.06063608773572593,-0.18708008811828836,-0.2606012479867442,-0.24788237252347473,-0.04462982687810613,-0.1718805881677566,-0.1298732548943028,-1.1630275200139333,-0.03829939888641337,-0.2526638197742604,0.23468839904942462,-0.3136737042889748
CPRT,-0.17310793240717978,0.11109209443166333,0.20010931412516988,-0.1158741091809059,-0.06495505908049165,-0.27705451838271145,-0.3340166533272409,-0.04634025201889521,-0.1718805881677566,0.5271791254402065,-1.1756484500518818,-0.44134423316837756,-0.0477987182619061,1.2442619079063322,1.385592972631819
GLW,-0.20639029927157812,1.6174932463321652,-0.0787733843957566,-0.1069467521796647,-0.15871089111693543,-0.31366304501373854,-0.3141395116032949,-0.04606356638532378,0.29320084472733504,0.0006214687261396987,0.6922491955644747,1.1188181182301538,-0.005521615848959148,-0.28442984052053094,-0.7562486658107673
CPAY,-0.2577428446286017,-0.2244020675504888,-0.22002332035977298,-0.12368554655699197,-0.0023575605567687317,0.23094020509277674,0.41579330392605685,-0.044639129931292876,-0.1718805881677566,0.4241569752135414,-1.1756484500518818,0.29196592810488453,-0.2892656939805074,0.5513744109956668,0.9550561397897165
CTVA,-0.20391652621584452,0.3723208732126199,-0.15815812972661267,-0.10638879236708712,-0.21874089818650413,-0.2828131630213,-0.27622570424095333,-0.044817117655768096,-0.06431952092700387,-0.606064527053111,-0.4310135778129288,-0.3221512536694307,-0.14752055988383678,-0.520302200141082,-0.6226312547211503
CSGP,-0.2337556721462082,3.1757144598725335,1.1667074450971582,0.2769295988737074,-0.13877990764451328,-0.3132517132538394,-0.35315760461696666,-0.04579190653910612,-0.1718805881677566,-0.5144892824071865,-1.1756484500518818,-0.8168055596245954,-0.18341994563856828,1.1546901257719455,-0.4073628756860563
COST,0.9236455336599851,0.5529987367350021,0.6371767049608984,0.078853865408668,0.23408875515267727,0.3461130978645474,0.32376949964852886,-0.04390782440549771,-0.11611994826917381,-0.5763025725431854,-0.7339158987236893,0.7250945912541341,-0.20679740796856833,-0.7326868480019496,-0.8034297438172296
CTRA,-0.27896440629645025,-0.5442739167359495,-0.4032282000526318,-0.15102557737329317,-0.22720585110456315,-0.2634805703060385,-0.3056733216097623,-0.04581660774929163,-0.07149872978595546,-1.9247480499544263,1.5062991830121437,-1.374040239471873,0.027285040013270433,-0.3521062981331785,0.7415823988588575
CRWD,-0.09220425298277542,11.619372686856575,1.431168116245638,0.02361584396348799,0.5347472433502334,-0.30667040509545246,-0.24088856339838263,-0.04613569178043255,-0.1718805881677566,0.13569495457887895,-1.1756484500518818,0.9609561406016245,0.05667564916040368,3.0820758288992,-0.6579983702473892
CCI,-0.18175225200349443,0.15329257116328845,0.5000814049229377,-0.6386824535660943,0.00516870669451662,-0.2186454084770278,-0.29794332205044993,-0.04610703409935153,0.29824113643128586,-0.40230960771592866,1.3485375575377894,-0.2496031173301943,-0.17820841323104353,1.324677463422537,0.37280724210933186
CSX,-0.126236482304693,-0.4300107276601722,-0.2035870457938413,-0.08128060080109621,-0.11564065324459044,-0.2573105939075508,-0.32223760637971727,-0.04640147038612986,-0.11893657003389524,0.3440286361483575,-0.37421939264216114,-0.5677503975759406,0.35502436426013706,0.08639733751582916,0.8472351139509833
CMI,-0.18883161614525976,-0.2648374704448416,-0.235974300797718,-0.08741815873944957,-0.12350989338069869,0.2395781720506596,0.4084313995838546,-0.04303189382872463,-0.0700163015137288,-0.14360954159119152,0.45876198986243016,0.49296229213548687,-0.27370998202637953,-0.7318906543829772,-0.5945170148947955
CVS,-0.10086248492755716,-0.6381385463594013,-0.4476085955075213,-0.8189034730286513,-0.2385752135907909,-0.10347251570525719,-0.12898761739690864,-0.04356831643000427,-0.07615779914621382,-1.1600947571609552,0.6733178005075523,-1.362556316468411,0.29842065241655447,-0.9609953682422635,-0.8713226421212993
DHR,0.29432591069157804,0.4573177433326898,0.23858032927136888,0.0905710214727971,-0.14884296087466198,-0.11128781914334164,-0.08039904873837384,-0.04307316944401297,-0.13100780828617634,-0.4045989888320768,-0.9421612443498372,0.11086825882535092,-0.17411308659713495,0.7673419301419097,0.3135878858793504
DRI,-0.27358123305482146,-0.40201248121680117,-0.22704290923864326,-0.09076591761491502,0.004536245739788241,0.021983671063992932,-0.009356671836122262,-0.045786666888460704,-0.04168065877296475,0.6073074645053909,0.6165236153367846,-0.5120198014410074,-0.23851807069949865,-0.584196738063611,-0.3385727144088052
DVA,-0.2919146764924724,-0.4493212046852674,-0.2638336189395358,-0.14711985868525015,0.38743328115068265,0.05159955777673397,0.018618564664246228,-0.04636024823666444,-0.1718805881677566,-0.3954414643674843,-1.1756484500518818,1.776908987130377,-0.2733131220528407,-0.6170397248462194,-0.5066600154374368
DAY,-0.3025206437850756,5.027206131469898,0.21464382959063052,-0.1158741091809059,-0.14178246426271973,-0.32230101197162137,-0.3203971302941668,-0.04592963449892834,-0.1718805881677566,0.5821242722277613,-1.1756484500518818,-1.1174990705631287,-0.22843428970268842,0.30773916359013537,-0.8041026985243074
DECK,-0.2571722545934523,-0.07711620157293697,0.09067892345957936,-0.05394056998479501,0.08716645150751035,-0.1203371178611236,-0.1753676147527827,-0.04603095223334725,-0.1718805881677566,0.030383423236065493,-1.1756484500518818,1.6226934124153003,-0.20007607444125083,0.001602717095276583,0.3477587255465951
DE,0.021438240476389384,-0.5407621193708851,-0.15318746022517635,-0.2854938922044889,-0.12227959172107838,0.870972423495902,0.4308852078275714,-0.04225129281420428,-0.13026658991454157,-0.24434231070170848,-0.3489775325662644,-0.6900147704033046,-0.2332745449438229,-0.4253561110786323,0.07910316222124242
DELL,-0.05268205345745853,-0.2857003946731848,-0.2892694940712532,-0.1303810643079229,-0.2680056797119784,-0.11128781914334164,-0.052791907455115444,-0.04697745769636464,-0.10830540695709442,-0.18252902056570952,-1.1756484500518818,1.4633106533735674,0.34654369336882146,-0.802353789662028,-0.6965059061797634
DAL,-0.22141413938233517,-0.7127623171664127,-0.44780231432670914,-0.14209822037205197,-0.18987084245475763,-0.03807076588128745,-0.14297523564709289,-0.04561996045261999,-0.15866576124154477,0.7309340447773892,0.27575850431217896,1.0364319315441937,0.21449545224809266,-0.8509216004193397,-0.44325343199927497
DVN,-0.2508039558317829,-0.7236298691503125,-0.45531429770776016,-0.1292651446827677,-0.20747596691423384,-0.1071745015443498,-0.2062876129900321,-0.04568941255658314,-0.09337519807886697,2.3403689694295147,1.9354108043023877,-1.3600612178154,0.1353300787739294,-0.6216178381553104,0.7553404311143075
DXCM,-0.24210820648313966,0.3192970202496324,0.37237801640869633,-0.05617240923510532,0.09275313963543753,-0.2684165514248287,-0.32407808246526787,-0.04643317561911688,-0.1718805881677566,0.32342420610302414,-1.1756484500518818,-1.36947403996115,0.036492357598582825,0.40069476860515435,0.24741474160721216
FANG,-0.16423613278857113,-0.6631848314184547,-0.37196029473208353,-0.1069467521796647,-0.2117132561011068,0.46005199535662045,0.2380033140618729,-0.041528702217543824,-0.07037631660151761,1.916833462942113,1.1529131419495897,-0.6136840389136654,-0.1934725049264223,-0.15902934553238976,1.9216326776495263
DLR,-0.15860749847049746,0.38090179203004754,2.780640374080704,-0.8317365487179356,-0.18596073122965662,-0.19108618056378268,-0.3468999859260948,-0.043508595105811176,0.12424589405855674,-0.9540504567076247,1.0393247716080545,0.11219064415919087,-0.2195210853642927,1.6451453950588972,0.5497175916549578
DFS,-0.21750638382049858,-0.598130311667795,-0.34351986088925773,-0.28660981182964407,-0.20371500044982765,0.17582174926628655,0.06941570462544162,-0.043081403180741475,-0.12414625718274573,0.8499818628170909,0.26944803929320493,1.271332205952022,-0.24634094885573238,-0.544785153924481,1.0218274593773093
DG,-0.2781729905415284,-0.575679038654743,-0.3037769937628223,-0.5750750349322507,-0.19383195139051573,-0.07015464315342355,-0.16653332954214,-0.044992859815681005,-0.09415876954724813,-1.3592709142658412,-0.5004286930216447,-1.7651842893079857,-0.03891875376574518,-0.8658502307750708,-0.753108245404632
DLTR,-0.28897342227853035,-0.923326974305586,-0.3553815468930645,-0.10415695311677682,-0.2088191118746725,-0.5324915412801027,-0.1753676147527827,-0.04492271265602,-0.1718805881677566,-0.40002022659978054,-1.1756484500518818,-1.9650245094824947,-0.0736921992216346,-0.8799826675118295,-1.2771098217426489
D,-0.1739696317715746,-0.23415715819750632,-0.16223227145567495,-0.1437720998097847,-0.20891287027228977,-0.23592134239279336,-0.27364903772118254,-0.04511861143117086,0.06372029252792642,-0.997548697914439,1.6388189484106015,0.39917161196791556,-0.09204171991559588,0.25101036823835726,-0.15336271974720705
DPZ,-0.28762057435746174,-0.19204443782578365,0.03250237576467164,-0.07235324379985501,-0.2680056797119784,0.33377314506757194,0.2512547418778369,-0.052793202583655836,-0.0971659940127729,-0.4114671321805211,-0.5446019481544639,-0.33356586381991776,-0.2745298783492171,-0.16082078117507756,-0.10311603063499833
DOV,-0.2504494534430129,-0.4293206072374164,-0.08863562656925068,-0.05728832886026047,-0.11891469057345877,0.10754067712302252,-0.04837476484979413,-0.04467174408326941,-0.13166431199327552,0.41042068851665264,-0.24801009226267764,0.3138030586396472,-0.261348084699264,-0.35031486249049076,0.2948201353569699
DOW,-0.21808133130818674,-0.035337478876171245,-0.24747079350887166,-0.14711985868525015,-0.2077060602782734,-0.26800521966492946,-0.268495704681641,-0.045360704677317995,0.19415317560250722,0.39897378293591235,2.1373456849095613,-0.7694827355961005,-0.07391923921547039,-0.8013585476383126,-0.8197300136861695
DHI,-0.14086081489187474,-0.5779500685475535,-0.33971571678407136,-0.10806267180481985,-0.19335694767843944,0.27659803044158576,0.18978284062044823,-0.04273114857484264,-0.1554891201535131,1.5757156766360443,-0.5635333432113865,1.3363337174449577,-0.18805631006170906,-0.6825266500066931,-0.02116597503179423
DTE,-0.2504602683252175,-0.396318925734777,-0.16116721532655742,0.006877049586160732,-0.19601179866973548,-0.05946001739604483,-0.13340476000222995,-0.043889699491530425,-0.04485729986099644,-0.8258451142033301,0.9257364012665193,-0.08754592117286136,-0.2555088534852521,-0.25616496704701336,-0.18394443274981115
DUK,-0.03869050960295977,-0.35768810770441556,-0.12962816246503325,-0.03496993635715745,-0.20949459912943738,-0.09442321698747522,-0.16432475823947937,-0.04345133320947204,-0.023192607640620384,-1.3340877219882121,1.3990212776895827,0.06663342493069967,-0.11537769179966356,0.16601669941306169,0.06541990188022401
DD,-0.22180564074311337,2.0746534594025015,-0.10997814616719855,-0.08295448023882895,-0.22217587289299065,-0.30255708749646065,-0.23831189687861182,-0.043769508321623456,0.2299433318609975,0.6576738490606495,0.13692827389474724,-0.48107575495342725,-0.19926484422013874,-0.34354721672922595,-0.6081255182757649
EMN,-0.29496953946899096,-0.5234930178399233,-0.32856058933655125,-0.1393084213091641,-0.20044851800198293,-0.029021467163505486,-0.0686200017908503,-0.04418242487197555,-0.08009683833089455,0.9484252508114602,0.8878736111526743,0.502346869635429,-0.2637342305168323,-0.6616265675086697,-0.2981211460871615
ETN,0.10739166927406593,0.12868910442077267,0.16836906943889976,-0.08462835967656167,-0.051013741029428954,0.03925960497975852,0.04070427769085292,-0.04417681096056976,-0.0880172634437202,-0.06577058364215549,0.15585966895166964,1.0847726838580563,-0.17907282719973125,0.16681289303203392,0.11065691011145977
EBAY,-0.23481053659415438,-0.5793966708350823,-0.3186865859856302,-0.11308431011801802,-0.09485108757622375,-0.12321644018041787,-0.20739189864136245,-0.04616001872985767,-0.12903828869383596,0.6347800378991683,-0.14704265195909086,0.6111500028563349,-0.030242086518966635,-0.3684282673221111,0.9546824297613867
ECL,-0.09902736741560536,0.27490566535234184,0.3267972239488039,-0.07012140454954471,0.0654929375944087,-0.08948723586868504,-0.1219938082718165,-0.04550377921943145,-0.09229514010893619,0.22040205587635908,-0.513049623059593,0.7537417164292802,-0.258554454030014,-0.016311639331600687,-0.2009924591490261
EIX,-0.2306443132225419,0.012922347194327319,-0.24020419079221092,-0.08462835967656167,-0.19644634769928712,-0.23221935655370074,-0.1915638043056276,-0.04484989220521337,0.023525193960698874,-0.2695255029793378,1.4999887179931697,-0.05727955478823424,-0.20012439092621354,-0.1630103136272515,-0.5927225039028153
EW,-0.2001274587362607,-0.16344944813507584,0.10507119854655507,-0.010977664416321682,-0.0967762783185034,-0.23016269775420486,-0.30236046465577127,-0.04609778451198769,-0.1718805881677566,0.204376388063322,-1.1756484500518818,-0.951470226056448,0.10681154063057013,0.2742990315932977,0.7552655844279614
EA,-0.21198833954788124,0.023548168292094468,-0.17003884030826222,-0.12145370730668167,-0.11043304628821617,-0.1602362985713441,-0.09144190525167721,-0.04526569591000274,-0.13401502851617966,-0.5740131914270373,-1.1756484500518818,-0.5478063965537163,-0.20298628198576715,-0.015714494117371424,0.15933342640655798
ELV,-0.021539392662442,-0.4999449694227024,-0.3611330246612512,-0.1465618988726726,-0.20047892164423253,0.7956987114343519,1.0242546978090719,-0.036666680679363184,-0.12276971694678679,-0.4824379467811128,-0.45625543788882555,-1.1176358096470451,-0.24802306294339574,-0.9379057532920662,-0.7441356156728166
EMR,-0.13297664764100217,0.10441930471700694,-0.13723877962143113,-0.1158741091809059,-0.1763567388903431,-0.21288676383843927,-0.17978475735810406,-0.044813856240570445,-0.021985484027168337,0.5844136533439097,0.34517361952089515,-0.34169433383833236,-0.14880516107248884,-0.13036637524938607,-0.26350171231928343
ENPH,-0.2961070314544603,1.7555374445859089,-0.0969032976229885,-0.053382610172217425,0.1497464014582124,-0.29638711109797294,-0.23168618297062982,-0.046408688272223025,-0.1718805881677566,1.5574006277068593,-1.1756484500518818,-1.0618315313518765,-0.146956610346207,0.6534862426288671,-0.3376755187303466
ETR,-0.24281652220568478,-0.47879182926379316,-0.17069670933671105,-0.05505648960995017,-0.2081830802350656,0.009643718267017482,-0.1135276182782839,-0.043115140114999166,-0.059025110642574825,-0.7136654395120725,1.203396862101383,0.3273695662871128,-0.21765401529733724,-0.10568437306124408,0.08201934165599681
EOG,-0.1063033681656103,-0.6558605781642272,-0.3533872704117451,-0.12033778768152652,-0.1939191207728416,0.19803366430084227,0.015305707710255226,-0.04401972837285326,-0.11512460072825721,0.5638092232985764,0.33255268948294675,-1.0234119282497323,-0.13047914569553642,-0.45660671062329605,1.30558687464597
EPAM,-0.29885926475846275,-0.13278858831791043,-0.14613832284361222,-0.02269482048045077,-0.16685514341028868,-0.0479427281188678,0.0038947559798417418,-0.043567460976837676,-0.1718805881677566,0.9392677263468678,-1.1756484500518818,-1.2166545108662705,-0.2818706600793242,-0.6182340152746779,-0.3571161566650818
EQT,-0.2661337888596737,-0.26853756512970917,-0.32525325308626324,-0.09243979705264774,-0.23594793202948666,-0.2717072055040221,-0.2880047511884769,-0.04492763151172793,-0.08570890425308385,0.057855996629842914,-0.866435664122147,-1.3310696063938503,0.11066380091813685,-0.09433861399088837,0.15566960259940013
EFX,-0.22583496529332397,0.7618055582145314,0.16068057814978667,-0.08295448023882895,-0.05787819708105044,-0.14913034105406625,-0.046166193547133444,-0.04463961112369909,-0.09845782805523912,1.2391766525622712,-0.6771217135529216,0.7755814171447846,-0.26221564458159186,0.3875575738921109,-0.26724037533559614
EQIX,-0.06763630557616601,1.29691141099852,1.3618994390931898,0.2378724119932771,-0.06262281328039193,0.1145333170413086,0.06389427636879,-0.03984394067175267,0.14209861697329473,-0.7686105862996274,-0.11549032686421994,-0.2518052153786766,-0.2895016968603743,1.465603733980638,-0.05518719609826078
EQR,-0.24247689027994615,-0.08931400496317385,0.5982065093460379,-2.0983053232690323,-0.19057403798271338,-0.23386468359329748,-0.33585712941279144,-0.04521239048455913,0.05940006064820335,-0.2969980763731152,1.127671281873693,-0.11624026658354515,-0.21247459495168572,1.4612246690762907,1.4347927427841112
ERIE,-0.25526806095887566,0.3727225135448958,0.3590025882681178,0.034775040215039514,0.14442900876972806,0.08327210328897088,0.09518236982314948,-0.044888013336949875,-0.09384110543844496,-1.3981903932403594,0.010718973515263575,0.8012197082844551,-0.30408354079388417,0.36207937808499646,0.0980204565724865
ESS,-0.2732780488570952,0.0727179052038551,0.7250877799134084,0.33718925863208554,-0.16498929606225796,-0.003107566289857068,-0.17573570996989282,-0.04219360319128185,0.07795164460230834,-0.331338793115337,0.9320468662854934,0.04200042991147605,-0.2919980683690676,1.9140597898667997,1.2337310648770152
EL,-0.23267076490048735,1.3538789273187575,-0.043933283438212206,-0.1292651446827677,-0.08615202691467592,-0.29021713469948524,-0.24751427730636463,-0.04596588432686292,0.34578484353788613,-0.08408563257134044,-0.44363450785087716,-1.9003593909008618,-0.0778679544023791,-0.5461784927576826,-0.8330394219322204
EG,-0.28172979726963976,-0.7666827535762242,-0.513053521740434,-0.4991925004217004,-0.2323741050690135,2.4628263343057317,2.0946755891652766,-0.029246372980649357,-0.1493052588354781,-0.9723655056368097,0.23789571419833416,-1.006356629921433,-0.292866340533729,-0.8403720349679564,0.3590491350819672
EVRG,-0.29024771464897375,-0.39637551963218354,-0.24044011302455662,-0.06286792698603623,-0.2242306616882109,-0.2030148016008589,-0.24861856295769497,-0.044501829698053955,-0.0037727417891200384,-0.9952593167982908,1.203396862101383,-0.24944767608003138,-0.2071925465931343,-0.04577080323357663,-0.03903646258099318
ES,-0.2596130973828614,-0.923326974305586,-0.27902641099899955,-0.010419704603744093,-0.2202471024108413,-0.346569585805673,-0.22101142167443658,-0.044523429890510544,-0.0030527031424995095,-0.9632079811722172,0.8310794259819068,-0.3220720428863662,-0.18653529049516213,-0.11583584170314125,-1.080235367305138
EXC,-0.20550388580136866,-0.4622124348603285,-0.23096866799407942,-0.0076299055408562255,-0.22123939966240969,-0.23509867887299501,-0.3012561790044409,-0.04536043734820343,-0.04235834220507817,-0.9952593167982908,1.0456352366270287,-0.8190105833043472,0.06853829592852496,-0.28562413094898936,-0.22387263505638946
EXPE,-0.2672796085669377,-0.11326832261956647,-0.3487065838022629,-0.16553253250031016,0.456686759644405,-0.10635183802455146,0.1308876058828303,-0.04639462676079707,-0.1718805881677566,1.7313935925341157,-0.5698438082303607,0.917086409084005,-0.21152441031866,-0.7054172165521474,-0.5643839333787822
EXPD,-0.2809686704035621,-0.2154263691020777,-0.020058471715314535,0.08331754390928861,-0.03349803762676663,-0.1421377011357802,-0.202606660818931,-0.04593054341791785,-0.10747948450972764,-0.18023963944956142,-0.44363450785087716,-0.7379513481243953,-0.2567086930762055,-0.6843180856493809,-0.46635795355869947
